id_product,product_name,description
242,Sunnie Pushup Bra,"Sunnie Collection: Real Soft® T-shirt bras. style: 6733-4352 | color: 153 Pushup level: Perkier Fully adjustable straps Ballet back Back hook closure Real Soft® fabric Demi coverage, Underwire 360 degree stretch moves with you If you like Harper or Ella Gel, you’ll LOVE Sunnie Pushup 64% Polyamide, 36% Elastane Hand Wash Imported read more read less"
243,Sunnie Full Coverage Lightly Lined Bra,"Sunnie Collection: Real Soft® T-shirt bras. style: 9793-7340 | color: 073 Lightly lined 360 degree stretch moves with you If you loved Sofie or Jennifer, you'll ADORE Sunnie! Back hook closure Real Soft® fabric Full coverage, Underwire Adjustable cross-back straps 64% Polyamide, 36% Spandex Hand Wash Imported read more read less"
244,Lorna Jane Midnight Sports Bra,"Aerie loves Lorna Jane! Move. Nourish. Believe. Lorna Jane styles are designed to motivate you to achieve your best. With love from Australia! style: 0762-1020 | color: 572 LJ Excel Fabric™, moisture-wicking and breathable Shrink and fade resistant Quick dry Reflective logo Removable padding Strappy Not eligible for promotions Only ships within the USA and Canada 88% Nylon 12% Elastane Machine Wash Imported read more read less"
245,Aerie Cheeky,"More cheek peek. A lot of WOW! The soft and comfy cotton you love in the cheeky fit you go to. style: 7442-5436 | color: 633 Comfy cotton Low rise More cheek peek Wide lace waistband Pretty bow at front Lace at leg openings Aerie undies: Your panty drawer just got REAL! 95% Cotton, 5% Elastane Imported read more read less"
246,Bridget Pushup Bra,"The Flirt Everyday perkiness for every girl. style: 9731-2666 | color: 153 Pushup level: Perky Demi coverage Soft foam padding Smooth microfiber Double-layer side wings 79% Nylon, 21% Spandex Hand Wash Imported read more read less"
247,Aerie Sunnie Thong,"Real Soft® from your bra to your booty. Your fave collection. Total cheek. style: 1772-5902 | color: 536 Real Soft® fabric Lace trim at waist & leg openings Undies: the REAL way to say panties Low rise Total cheek! 72% Nylon, 28% Spandex Hand Wash Imported read more read less"
248,Happy Unlined Bra,"Hello, Happy Bras! Happiness is feeling like the real you. Welcome to your happy place. style: 2792-7888 | color: 125 Happiness from the inside out: light, comfy interior Underwire support Classic coverage Strappy, cage back detail Back hook closure Stay cozy in a bra MADE to layer 91% Nylon, 9% Elastane Hand Wash Imported read more read less"
249,Sunnie Wireless Lightly Lined Bra,"Real Soft®. Real support. Real comfy! Sunnie Collection: Real Soft® t-shirt bras. style: 4793-7791 | color: 327 Lightly lined NO wires! So-soft, two-way stretch padding for support and easy movement Your fave Sunnie bra meets your go-to Sunnie bralette for a new twist on Real Soft® Straps and fabric mold to your body for extra comfort and support A Real Soft® t-shirt bra Comfy, pull-on silhouette (just like your fave Sunnie bralette) Special cups and extended side details for added support that hugs and smooths Cup size runs large. Size down. 64% Nylon, 36% Elastane Hand Wash Imported read more read less"
250,Aerie Adjustable Low-Back Strap,"Quick Fixes® Collection: Endless options for every outfit. Our new bra collections are made for REAL life. Every girl is #AerieREAL. It's time your bra is, too! style: 0735-4333 | color: 900 2 sets of straps included: 1 nude, 1 black Attach to any bra to convert it to a low back Complete wear and care instructions on package. 70% Nylon, 30% Spandex Hand Wash Imported read more read less"
251,Aerie Padded Romantic Lace Bralette,"Perk up! Bralettes. We did them first, we do them best! Layer 'em on first, or wear 'em on their own. style: 4447-2160 | color: 341 Soft romantic lace Plunge front Longline silhouette Racerback Adjustable strap Romantic fringe trim Let it peek out from tees & tanks! Stay comfy in a bra MADE to layer Soft, colorful & beyond comfortable 92% Nylon, 8% Spandex Hand Wash Imported read more read less"
252,Day To Play Pushup Bra,"Go from perkier to whoa! Pick your push. Perkier to whoa! in one bra. style: 6732-4649 | color: 808 Pushup level: From perkier to whoa! | Natural lift and shape Removable pads let you customize your push Without pads: Perkier With pads: Whoa! Back hook closure Stay gold with pretty, rose gold hardware Convertible straps go from classic to cross-back If you loved Emma, you'll ADORE Day to Play! 79% Nylon, 21% Elastane Hand Wash Imported read more read less"
253,Aerie Padded Lace Racerback Bralette,"Bralette goals. Bralettes. We did them first, we do them best! Layer 'em on first, or wear 'em on their own. style: 0692-7618 | color: 341 Super soft stretch lace Half-adjustable, half-lace straps Padded cups Stretchy band Racerback Let it peek out from tees & tanks! Stay comfy in a bra MADE to layer Soft, colorful & beyond comfortable 93% Nylon, 7% Elastane Hand Wash Imported read more read less"
254,Katie Lightly Lined Bra,"The original t-shirt bra every girl is sure to love. style: 4442-7813 | color: 802 Lightly lined Underwire Adjustable straps Back hook closure Pretty strap detail Classic coverage 97% Nylon, 3% Elastane Hand Wash Imported read more read less"
255,Sunnie Racerback Pushup Bra,"Sunnie Collection: Real Soft® T-shirt bras. style: 6734-4566 | color: 410 Pushup level: Perkier Racerback, Underwire Adjustable straps Front closure Real Soft® fabric If you like Harper or Ella Gel, you’ll LOVE Sunnie Pushup If you loved Jacklyn or Emma, you'll ADORE Sunnie Pushup 64% Nylon, 36% Elastane Hand Wash Imported read more read less"
256,Aerie Seamless Thong,Total cheek! Smooth: No seams. All comfort. Real comfy. style: 5444-6117 | color: 678 Smooth seamless fabric Aerie undies: Your panty drawer just got REAL. Low rise Total cheek! Machine Wash Imported read more read less
257,Aerie Play Sports Bra,"Chill. PLAY. Move. Some girls sweat & others keep it cool. That’s why we made a collection that works for every body. It’s all about you, girl. Namaste. style: 0785-2365 | color: 808 Play fabric Twist back racerback detail Scoop front 89% Nylon, 11% Spandex Hand Wash Imported read more read less"
258,Aerie Longline Boho Bralette,"Peace, love & lace. Bralettes. We did them first, we do them best! Layer 'em on first, or wear 'em on their own. style: 4445-2306 | color: 073 Soft boho lace Strapless Longline Back cutout detail Let it peek out from tees & tanks! Stay comfy in a bra MADE to layer Soft, colorful & beyond comfortable 92% Nylon, 8% Spandex Hand Wash Imported read more read less"
259,Happy Rockin' Unlined Bra,"Hello, Happy Bras. The happy version of your fave bralette! style: 2792-2366 | color: 331 Happiness from the inside out: shine fabric Rockin' light underwire support Plunge front Adjustable straps Racerback Back hook closure 85% Nylon, 15% Elastane Hand Wash Imported read more read less"
260,Aerie Boho Halter Bralette,"Peace, love and lace. Wear often. Feel good! style: 4447-2095 | color: 437 Boho lace with cozy lining V-front Halter strap Stay cozy in a bra MADE to layer 92% Nylon, 8% Spandex Hand Wash Imported read more read less"
261,Sunnie Demi Coverage Lightly Lined Bra,"Sunnie Collection: Real Soft® T-shirt bras. Our new bra collections are made for REAL life. Every girl is #AerieREAL. It's time your bra is, too! style: 2791-7598 | color: 954 Lightly lined Demi coverage Underwire Adjustable straps with split strap detail Ballet back Back hook closure Real Soft® fabric 360 degree stretch moves with you 64% Nylon, 36% Elastane Hand Wash Imported read more read less"
262,Aerie Boho Plunge Bralette,"Peace, love & lace. Bralettes. We did them first, we do them best! Layer 'em on first, or wear 'em on their own. style: 4447-7522 | color: 651 Soft lace with the right amount of stretch Plunge front Cotton lined cups Lace straps Scalloped band Let it peek out from tees & tanks! Stay comfy in a bra MADE to layer Soft, colorful & beyond comfortable 93% Nylon, 7% Spandex Hand Wash Imported read more read less"
263,Sunnie Unlined Bandeau Bra,"Sunnie Collection: Real Soft® T-shirt bras. Made for REAL life. Every girl is #AerieREAL. It's time your bra is, too! style: 2792-2337 | color: 410 Real Soft® fabric Underwire support Hook closure Real Soft® fabric Removable straps 52% Nylon, 39% Polyester, 9% Spandex Hand Wash Imported read more read less"
264,Sunnie Racerback Pushup Bra,"Sunnie Collection: Real Soft® T-shirt bras. style: 6734-4566 | color: 536 Pushup level: Perkier Racerback, Underwire Adjustable straps Front closure Real Soft® fabric If you like Harper or Ella Gel, you’ll LOVE Sunnie Pushup If you loved Jacklyn or Emma, you'll ADORE Sunnie Pushup 64% Nylon, 36% Elastane Hand Wash Imported read more read less"
265,Aerie Thong,"Oh happy day…Comfy, o-so-cute & total cheek! Everyday, loves: Listen to your heart. Get comfy. Be happy...& happiness is comfy cotton and total cheek! style: 5441-5350 | color: 062 Comfy, stretchy cotton We call them favorites for a reason Undies: the REAL way to say panties. Total cheek! Lace waist & leg openings Front bow detail Low rise Total cheek! 95% Cotton, 5% Spandex Machine Wash Imported read more read less"
266,Sunnie Full Coverage Lightly Lined Bra,"Sunnie Collection: Real Soft® T-shirt bras. style: 9793-7524 | color: 073 Lightly lined Real Soft® fabric Fully adjustable straps If you loved Sofie or Jennifer, you'll ADORE Sunnie! Back hook closure Full coverage, Underwire Lace cradle Ballet back 64% Polyamide, 36% Spandex Hand Wash Imported read more read less"
267,Summer Strapless Pushup Bra,"The bra for every season. The pushup that has you completely ready for absolutely anything! style: 1737-4661 | color: 125 Pushup level: Perky Demi coverage Underwire Convertible, removable straps Back closure 1 bra. 4 ways to wear it: 2 straps, 1 strap, cross-strap or strapless! 97% Nylon, 3% Elastane Hand Wash Imported read more read less"
268,Happy Rockin' Unlined Bra,"Hello, Happy Bras. The happy version of your fave bralette! style: 2792-2366 | color: 410 Happiness from the inside out: shine fabric Rockin' light underwire support Plunge front Adjustable straps Racerback Back hook closure 85% Nylon, 15% Elastane Hand Wash Imported read more read less"
269,Brooke Racerback Pushup Bra,"The Bestie Your go-to pushup with just the right push. style: 3732-4656 | color: 666 Pushup level: Perkier Underwire If you loved Charley or Emma, you'll ADORE Brooke! Plunge silhouette Front closure 62% Nylon, 30% Cotton, 8% Spandex Hand Wash Imported read more read less"
270,Katie Lightly Lined Bra,"The Girl Next Door The original t-shirt bra every girl is sure to love. style: 4441-7167 | color: 073 Lightly lined Underwire Fully adjustable straps Back hook closure Full coverage 73% Nylon, 27% Spandex Hand Wash Imported read more read less"
271,Aerie Lace Halter Bralette,"Beyond comfortable. Bralettes. We did them first, we do them best! Layer 'em on first, or wear 'em on their own. style: 4447-7515 | color: 100 Super soft stretch lace V-neck front Cotton lined cups Bare your back with a halter strap Stretchy lace band Let it peek out from tees & tanks! Stay comfy in a bra MADE to layer Soft, colorful & beyond comfortable 93% Nylon, 7% Spandex Hand Wash Imported read more read less"
272,Aerie Romantic Lace Keyhole Longline Bralette,"Bralette goals. Bralettes. We did them first, we do them best! Layer 'em on first, or wear 'em on their own. style: 4447-2142 | color: 642 Soft romantic lace V-front Cotton lined cups Keyhole front & back details Adjustable straps Romantic fringe trim Let it peek out from tees & tanks! Stay comfy in a bra MADE to layer 93% Nylon, 7% Spandex Hand Wash Imported read more read less"
273,Aerie Tomgirl Logo Bralette,"Simply sporty! Simply sporty details and a soft cotton blend keep you comfy in your fave layer. style: 1692-2259 | color: 410 Soft cotton Button details Logo elastic waistband Scoop front 95% Cotton, 5% Spandex Hand Wash Imported read more read less"
274,Aerie Tomgirl Logo Bralette,"Simply sporty! Simply sporty details and a soft cotton blend keep you comfy in your fave layer. style: 1692-2259 | color: 073 Soft cotton Button details Logo elastic waistband Scoop front 95% Cotton, 5% Spandex Hand Wash Imported read more read less"
275,Sunnie Wireless Lightly Lined Bra,"Real Soft®. Real support. Real comfy! Sunnie Collection: Real Soft® t-shirt bras. style: 4793-7790 | color: 073 Lightly lined NO wires! So-soft, two-way stretch padding for support and easy movement Your fave Sunnie bra meets your go-to Sunnie bralette for a new twist on Real Soft® Straps and fabric mold to your body for extra comfort and support A Real Soft® t-shirt bra Comfy, pull-on silhouette (just like your fave Sunnie bralette) Special cups and extended side details for added support that hugs and smooths Cup size runs large. Size down. 52% Nylon, 39% Polyester, 9% Spandex Hand Wash Imported read more read less"
276,Aerie Shine Bikini + Boho Lace,"Shine on. A peek of cheek meets peace, love and lace. style: 5774-6109 | color: 645 Smooth shine fabric + Boho lace Aerie undies: Your panty drawer just got REAL! Boho lace waistband Pretty bow at front Lace at leg openings Low rise A peek of cheek 85% Nylon, 15% Elastane Machine Wash Imported read more read less"
